ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;Cod_qualifica;Desc_qualifica;GENERE;Età_MEDIA
2018;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;3RU;Ricercatore a tempo indeterminato;M;50,0
2018;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;M;34,3
2018;06001;Cassino - Università degli Studi di Cassino e del Lazio Meridionale;Lazio;CENTRO;4AR;Titolare di assegno di ricerca;F;34,5
2018;06201;Benevento - Università degli studi del Sannio;Campania;SUD;1PO;Prof. I fascia (ordinario);F;54,7
2018;06201;Benevento - Università degli studi del Sannio;Campania;SUD;1PO;Prof. I fascia (ordinario);M;58,6
2018;06201;Benevento - Università degli studi del Sannio;Campania;SUD;2PA;Prof. II fascia (associato);F;50,3
2018;06201;Benevento - Università degli studi del Sannio;Campania;SUD;2PA;Prof. II fascia (associato);M;51,0
2018;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;38,3
2018;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;41,1
2018;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;47,6
2018;06201;Benevento - Università degli studi del Sannio;Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;46,5
2018;06201;Benevento - Università degli studi del Sannio;Campania;SUD;4AR;Titolare di assegno di ricerca;F;35,6
2018;06201;Benevento - Università degli studi del Sannio;Campania;SUD;4AR;Titolare di assegno di ricerca;M;36,6
2018;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;50,0
2018;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;2PA;Prof. II fascia (associato);F;42,4
2018;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;2PA;Prof. II fascia (associato);M;45,8
2018;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39,0
2018;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;42,8
2018;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;53,0
2018;06202;"Benevento - Università telematica ""Giustino Fortunato""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;47,0
2018;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;58,8
2018;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;58,6
2018;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;2PA;Prof. II fascia (associato);F;52,4
2018;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;2PA;Prof. II fascia (associato);M;52,0
2018;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37,7
2018;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,4
2018;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40,1
2018;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,0
2018;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;50,6
2018;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;52,0
2018;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;34,7
2018;06301;"Napoli - Università degli studi ""Federico II""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;34,6
2018;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;55,5
2018;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;55,5
2018;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;2PA;Prof. II fascia (associato);F;46,3
2018;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;2PA;Prof. II fascia (associato);M;49,0
2018;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37,1
2018;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,8
2018;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;41,3
2018;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;36,6
2018;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;46,1
2018;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;46,0
2018;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;34,5
2018;06302;"Napoli - Università degli studi ""Parthenope""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;35,2
2018;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;62,0
2018;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;60,9
2018;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;2PA;Prof. II fascia (associato);F;53,7
2018;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;2PA;Prof. II fascia (associato);M;52,1
2018;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;42,0
2018;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;41,9
2018;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;43,7
2018;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42,8
2018;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;56,5
2018;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;54,8
2018;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;37,0
2018;06303;"Napoli - Università degli studi ""L' Orientale""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;39,0
2018;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;56,3
2018;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;56,1
2018;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;2PA;Prof. II fascia (associato);F;51,9
2018;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;2PA;Prof. II fascia (associato);M;49,3
2018;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;42,0
2018;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;39,3
2018;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40,5
2018;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;47,0
2018;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;50,6
2018;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;48,1
2018;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;35,5
2018;06304;"Napoli - Università degli studi ""Suor Orsola Benincasa""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;41,2
2018;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;1PO;Prof. I fascia (ordinario);F;57,9
2018;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;58,9
2018;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;2PA;Prof. II fascia (associato);F;51,5
2018;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;2PA;Prof. II fascia (associato);M;51,7
2018;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37,9
2018;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;37,8
2018;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40,0
2018;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;37,8
2018;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;49,6
2018;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;51,4
2018;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;4AR;Titolare di assegno di ricerca;F;34,9
2018;06306;"Napoli - Università degli studi della Campania ""Luigi Vanvitelli""";Campania;SUD;4AR;Titolare di assegno di ricerca;M;35,9
2018;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;1PO;Prof. I fascia (ordinario);M;53,0
2018;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;2PA;Prof. II fascia (associato);F;55,0
2018;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;2PA;Prof. II fascia (associato);M;60,0
2018;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;40,7
2018;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;41,8
2018;06307;"Napoli - Università telematica ""Pegaso""";Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;49,0
2018;06501;Salerno - Università degli studi;Campania;SUD;1PO;Prof. I fascia (ordinario);M;58,7
2018;06501;Salerno - Università degli studi;Campania;SUD;1PO;Prof. I fascia (ordinario);F;59,8
2018;06501;Salerno - Università degli studi;Campania;SUD;2PA;Prof. II fascia (associato);F;51,4
2018;06501;Salerno - Università degli studi;Campania;SUD;2PA;Prof. II fascia (associato);M;51,7
2018;06501;Salerno - Università degli studi;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;38,1
2018;06501;Salerno - Università degli studi;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;41,1
2018;06501;Salerno - Università degli studi;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40,6
2018;06501;Salerno - Università degli studi;Campania;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;39,5
2018;06501;Salerno - Università degli studi;Campania;SUD;3RU;Ricercatore a tempo indeterminato;F;47,2
2018;06501;Salerno - Università degli studi;Campania;SUD;3RU;Ricercatore a tempo indeterminato;M;50,2
2018;06501;Salerno - Università degli studi;Campania;SUD;4AR;Titolare di assegno di ricerca;F;35,8
2018;06501;Salerno - Università degli studi;Campania;SUD;4AR;Titolare di assegno di ricerca;M;36,3
2018;06601;L'Aquila - Università degli studi;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);F;59,1
2018;06601;L'Aquila - Università degli studi;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);M;59,7
2018;06601;L'Aquila - Università degli studi;Abruzzo;SUD;2PA;Prof. II fascia (associato);F;53,7
2018;06601;L'Aquila - Università degli studi;Abruzzo;SUD;2PA;Prof. II fascia (associato);M;54,5
2018;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;39,0
2018;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38,5
2018;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;40,4
2018;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;40,5
2018;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;F;53,5
2018;06601;L'Aquila - Università degli studi;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;M;53,9
2018;06601;L'Aquila - Università degli studi;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;F;35,4
2018;06601;L'Aquila - Università degli studi;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;M;34,3
2018;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);M;54,4
2018;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);F;46,0
2018;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;2PA;Prof. II fascia (associato);M;42,0
2018;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;36,2
2018;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;33,7
2018;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;38,0
2018;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;38,8
2018;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;F;33,6
2018;06603;L'Aquila - Gran Sasso Science Institute;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;M;34,2
2018;06701;Teramo - Università degli studi;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);F;53,7
2018;06701;Teramo - Università degli studi;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);M;56,9
2018;06701;Teramo - Università degli studi;Abruzzo;SUD;2PA;Prof. II fascia (associato);F;51,2
2018;06701;Teramo - Università degli studi;Abruzzo;SUD;2PA;Prof. II fascia (associato);M;53,5
2018;06701;Teramo - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;38,3
2018;06701;Teramo - Università degli studi;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;47,5
2018;06701;Teramo - Università degli studi;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;F;48,6
2018;06701;Teramo - Università degli studi;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;M;51,7
2018;06701;Teramo - Università degli studi;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;F;31,6
2018;06701;Teramo - Università degli studi;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;M;33,0
2018;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);M;59,8
2018;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);F;59,2
2018;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);F;51,8
2018;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);M;52,0
2018;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;41,4
2018;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;41,1
2018;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;43,1
2018;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;42,3
2018;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;F;49,4
2018;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;M;51,7
2018;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;F;36,6
2018;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;M;38,1
2018;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;43,5
2018;07001;Campobasso - Università degli studi del Molise;Molise;SUD;1PO;Prof. I fascia (ordinario);M;57,1
2018;07001;Campobasso - Università degli studi del Molise;Molise;SUD;1PO;Prof. I fascia (ordinario);F;55,8
2018;07001;Campobasso - Università degli studi del Molise;Molise;SUD;2PA;Prof. II fascia (associato);F;52,6
2018;07001;Campobasso - Università degli studi del Molise;Molise;SUD;2PA;Prof. II fascia (associato);M;53,5
2018;07001;Campobasso - Università degli studi del Molise;Molise;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;F;37,8
2018;07001;Campobasso - Università degli studi del Molise;Molise;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;M;38,7
2018;07001;Campobasso - Università degli studi del Molise;Molise;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;F;42,1
2018;07001;Campobasso - Università degli studi del Molise;Molise;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;M;44,5
2018;07001;Campobasso - Università degli studi del Molise;Molise;SUD;3RU;Ricercatore a tempo indeterminato;F;52,8
2018;07001;Campobasso - Università degli studi del Molise;Molise;SUD;3RU;Ricercatore a tempo indeterminato;M;53,4
2018;07001;Campobasso - Università degli studi del Molise;Molise;SUD;4AR;Titolare di assegno di ricerca;F;38,6
2018;07001;Campobasso - Università degli studi del Molise;Molise;SUD;4AR;Titolare di assegno di ricerca;M;39,0
2018;07101;Foggia - Università degli studi;Puglia;SUD;1PO;Prof. I fascia (ordinario);M;57,7
2018;07101;Foggia - Università degli studi;Puglia;SUD;1PO;Prof. I fascia (ordinario);F;55,5
2018;07101;Foggia - Università degli studi;Puglia;SUD;2PA;Prof. II fascia (associato);F;51,3
2018;07101;Foggia - Università degli studi;Puglia;SUD;2PA;Prof. II fascia (associato);M;52,7
